"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.438512010E-1,-6.729215622E0,-6.318846226E0,5.430510998E0,1.070983708E1
8.463246910E-1,-7.983652592E0,-5.571687698E0,1.122473145E1,1.485856684E1
8.487982320E-1,-1.277707481E1,-4.019941807E0,3.495136261E1,3.743008578E1
8.512717220E-1,-1.422772312E1,-3.287738323E0,3.318904877E1,3.625948547E1
8.537452640E-1,-1.337587833E1,-2.674577475E0,1.894816399E1,2.334738539E1
8.562187530E-1,-9.468399048E0,-5.212764263E0,9.069993973E0,1.410986472E1
8.586921910E-1,-6.552146435E0,-6.960123062E0,2.342573404E0,9.841828392E0
8.611656800E-1,-5.187639713E0,-7.534998417E0,-1.024128079E0,9.205250961E0
8.636392220E-1,-4.301696777E0,-8.066205025E0,-1.674975872E0,9.293750741E0
8.661127120E-1,-3.769891977E0,-8.444869041E0,-1.502692580E0,9.369417465E0
8.685862530E-1,-3.602394581E0,-8.727222443E0,-1.244267821E0,9.523122423E0
8.710597430E-1,-3.793820381E0,-8.775078773E0,-1.316052437E0,9.650237022E0
8.735332840E-1,-4.215555191E0,-8.717651367E0,-1.722832322E0,9.835471628E0
8.760067740E-1,-4.808975220E0,-8.478368759E0,-2.115853310E0,9.974257602E0
8.784802120E-1,-5.546562672E0,-8.047062874E0,-2.388635159E0,1.006107133E1
8.809537010E-1,-6.308078766E0,-7.645068169E0,-2.508276224E0,1.022400971E1
8.834272430E-1,-7.036095142E0,-7.305287361E0,-2.235494614E0,1.038611065E1
8.859007320E-1,-7.634300709E0,-7.060621262E0,-1.612762451E0,1.052311373E1
8.883742740E-1,-8.170890808E0,-6.893123627E0,-7.890332937E-1,1.071919696E1
8.908477640E-1,-8.596813202E0,-6.620342255E0,1.680957973E-1,1.085183786E1
8.933212530E-1,-8.970093727E0,-6.381059647E0,9.918249846E-1,1.105279243E1
8.957947950E-1,-9.315258980E0,-6.088537216E0,1.537986755E0,1.123431077E1
8.982681800E-1,-9.640682220E0,-5.858826160E0,1.762912035E0,1.141825103E1
9.007416700E-1,-9.822537422E0,-5.662614822E0,1.872981906E0,1.149154077E1
9.032151590E-1,-9.870393753E0,-5.552545071E0,1.853839397E0,1.147572003E1
9.056887010E-1,-9.985248566E0,-5.408975601E0,1.782054663E0,1.149512613E1
9.081621910E-1,-9.966106415E0,-5.351547718E0,1.700698733E0,1.143917463E1
9.106357320E-1,-9.894321442E0,-5.337191105E0,1.738983870E0,1.137573165E1
9.131092220E-1,-9.812965393E0,-5.365904808E0,1.743769526E0,1.131936201E1
9.155827120E-1,-9.731609344E0,-5.346762180E0,1.782054663E0,1.124579055E1
9.180562010E-1,-9.688538551E0,-5.251049519E0,1.767697692E0,1.116091642E1
9.205297430E-1,-9.607182503E0,-5.121238708E0,1.710269928E0,1.102043850E1
9.230032320E-1,-9.468399048E0,-5.082953453E0,1.648056626E0,1.087212431E1
9.254767740E-1,-9.367900848E0,-4.982454777E0,1.509272933E0,1.071729101E1
9.279502120E-1,-9.329615593E0,-4.905884743E0,1.394417405E0,1.063267756E1
9.304237530E-1,-9.219545364E0,-4.858027935E0,1.356132269E0,1.050902217E1
9.328972950E-1,-9.114261627E0,-4.862813950E0,1.317847013E0,1.041409839E1
9.353707840E-1,-9.056235313E0,-4.939383984E0,1.188036442E0,1.038385009E1
9.378442220E-1,-8.912666321E0,-5.030311584E0,1.082752228E0,1.029135598E1
9.403177640E-1,-8.735597610E0,-5.193023205E0,1.015753269E0,1.021322233E1
9.427912530E-1,-8.620741844E0,-5.408975601E0,9.726824164E-1,1.022351789E1
9.452647950E-1,-8.515457153E0,-5.629115105E0,9.678967595E-1,1.025362236E1
9.477382320E-1,-8.367102623E0,-5.892325878E0,1.097109199E0,1.029230582E1
9.502117740E-1,-8.280961037E0,-6.040680885E0,1.192822099E0,1.031925219E1
9.526853160E-1,-8.218747139E0,-6.203392506E0,1.317847013E0,1.038106950E1
9.551588050E-1,-8.199604988E0,-6.256632805E0,1.399203062E0,1.040849390E1
9.576322430E-1,-8.252246857E0,-6.174678802E0,1.542772412E0,1.042143863E1
9.601057840E-1,-8.362317085E0,-6.069394588E0,1.638485312E0,1.046186082E1
9.625792740E-1,-8.429315567E0,-5.944967747E0,1.652842283E0,1.044642954E1
9.650528160E-1,-8.525029182E0,-5.873183250E0,1.671984792E0,1.048646448E1
9.675262530E-1,-8.596813202E0,-5.767899036E0,1.705484390E0,1.049202238E1
9.699997950E-1,-8.625527382E0,-5.638686657E0,1.753340840E0,1.045316765E1
9.724733370E-1,-8.659027100E0,-5.471189022E0,1.705484390E0,1.038370534E1
9.749468260E-1,-8.702097893E0,-5.255835056E0,1.533201098E0,1.028109992E1
9.774202640E-1,-8.663812637E0,-5.035097122E0,1.317847013E0,1.010695667E1
9.798938050E-1,-8.611170769E0,-4.872385025E0,1.125823021E0,9.957905167E0
9.823672950E-1,-8.443673134E0,-4.814957142E0,9.008977413E-1,9.761713221E0
9.848408370E-1,-8.347960472E0,-4.762315273E0,7.238288522E-1,9.638050582E0
9.873142740E-1,-8.261817932E0,-4.642673969E0,5.276173949E-1,9.491598245E0
9.897878160E-1,-8.233104706E0,-4.479962349E0,3.122633696E-1,9.378250591E0
9.922613570E-1,-8.199604988E0,-4.446462631E0,5.324030295E-2,9.327774998E0
9.947348470E-1,-8.199604988E0,-4.479962349E0,-5.682953820E-2,9.343811546E0
9.972082320E-1,-8.252246857E0,-4.365106583E0,5.324030295E-2,9.335768216E0
9.996817740E-1,-8.276175499E0,-4.125226021E0,2.159522474E-1,9.249821943E0
1.002155264E0,-8.367102623E0,-3.895515203E0,3.936193287E-1,9.237877526E0
1.004628753E0,-8.491529465E0,-3.603590965E0,5.898307562E-1,9.243367396E0
1.007102243E0,-8.668598175E0,-3.263810158E0,7.334001660E-1,9.291658994E0
1.009575784E0,-8.812167168E0,-3.000001431E0,7.716853023E-1,9.340759979E0
1.012049274E0,-8.970093727E0,-2.784647465E0,7.860422134E-1,9.425216461E0
1.014522816E0,-8.989236832E0,-2.851646423E0,8.338986635E-1,9.467505116E0
1.016996253E0,-9.147761345E0,-2.665006161E0,2.605783939E0,9.877950465E0
1.019469795E0,-9.382257462E0,-2.612364054E0,2.912065268E0,1.016520168E1
1.021943284E0,-9.142974854E0,-3.009572744E0,1.959123492E0,9.822916173E0
1.024416774E0,-8.860024452E0,-3.359523058E0,1.293918848E0,9.563506389E0
1.026890264E0,-8.639883995E0,-3.656233072E0,9.535398483E-1,9.429998620E0
1.029363805E0,-8.515457153E0,-4.010370731E0,1.020538807E0,9.467712680E0
1.031837295E0,-8.438887596E0,-4.278964996E0,1.456630826E0,9.573198978E0
1.034310837E0,-8.362317085E0,-4.532604218E0,1.628913999E0,9.650192166E0
1.036784274E0,-8.261817932E0,-4.613960266E0,1.566700578E0,9.591705562E0
1.039257816E0,-8.190033913E0,-4.657031059E0,1.528415442E0,9.544665921E0
1.041731305E0,-8.137392044E0,-4.647459984E0,1.490130305E0,9.488757659E0
1.044204795E0,-8.118248940E0,-4.513461590E0,1.351346612E0,9.386343219E0
1.046678284E0,-8.175676346E0,-4.365106583E0,1.322632670E0,9.361901322E0
1.049151826E0,-8.204390526E0,-4.235894203E0,1.303490162E0,9.324908053E0
1.051625316E0,-8.252246857E0,-4.164109707E0,1.216750264E0,9.323082593E0
1.054098805E0,-8.285746574E0,-4.149154663E0,1.380060434E0,9.368759124E0
1.056572243E0,-8.180462837E0,-4.153940201E0,1.389631748E0,9.279346303E0
1.059045732E0,-8.060821533E0,-4.139583111E0,1.341775298E0,9.160423193E0
1.061519222E0,-8.055437088E0,-4.164109707E0,1.351346612E0,9.168206695E0
1.063992712E0,-7.950153351E0,-4.216751575E0,1.327418327E0,9.096591206E0
1.066466253E0,-7.816154957E0,-4.269393921E0,1.054038405E0,8.968333163E0
1.068939743E0,-7.773084164E0,-4.278964996E0,8.195417523E-1,8.910781534E0
1.071413284E0,-8.204390526E0,-3.795016766E0,7.334001660E-1,9.069291701E0
1.073886774E0,-8.883952141E0,-3.148954630E0,7.046862841E-1,9.451830704E0
1.076360264E0,-8.998807907E0,-3.287738323E0,6.951149702E-1,9.605777004E0
1.078833805E0,-8.793025017E0,-3.689732552E0,5.467599630E-1,9.551458617E0
1.081307295E0,-8.505886078E0,-3.905086517E0,6.903293133E-1,9.384900279E0
1.083780784E0,-8.266604424E0,-4.034298897E0,5.754738450E-1,9.216479069E0
1.086254274E0,-8.079963684E0,-4.082155228E0,5.946164131E-1,9.072120652E0
1.088727764E0,-8.084749222E0,-4.120440483E0,6.185446382E-1,9.095262350E0
1.091201253E0,-8.280961037E0,-3.852444410E0,1.135394335E0,9.203519105E0
1.093674743E0,-8.410173416E0,-3.574877024E0,1.585843205E0,9.275001957E0
1.096148284E0,-8.362317085E0,-3.373879910E0,1.719841242E0,9.179829333E0
1.098621826E0,-8.161319733E0,-3.335594654E0,1.983051777E0,9.036914619E0
1.101095316E0,-8.228319168E0,-3.364308596E0,2.059622049E0,9.125012419E0
1.103568805E0,-8.218747139E0,-3.287738323E0,2.260619164E0,9.136050942E0
1.106042295E0,-8.103892326E0,-3.235096216E0,2.366501570E0,9.040976056E0
1.108515837E0,-7.931010723E0,-3.263810158E0,2.538784742E0,8.944205711E0
1.110989326E0,-7.820940971E0,-3.206382275E0,2.720639229E0,8.879745649E0
1.113462816E0,-7.897511005E0,-3.120240688E0,3.707080364E0,9.265474994E0
1.115917816E0,-7.844869137E0,-2.990430117E0,3.463012457E0,9.081690335E0
1.118372816E0,-7.864011765E0,-2.789433002E0,3.410370588E0,9.014113659E0
1.120827816E0,-7.864011765E0,-2.837289333E0,3.740580082E0,9.158866259E0
1.123282816E0,-7.830512047E0,-2.909074068E0,3.774079561E0,9.166422824E0
1.125737816E0,-7.835297585E0,-2.952144861E0,3.855435371E0,9.217994870E0
1.128192816E0,-7.926225185E0,-3.033500910E0,3.745365620E0,9.276580032E0
1.130647816E0,-7.926225185E0,-3.239881754E0,3.678366661E0,9.319456034E0
1.133102816E0,-7.806583881E0,-3.555734396E0,3.515654564E0,9.270697169E0
1.135570576E0,-7.658228874E0,-3.818944931E0,3.318845034E0,9.178645991E0
1.138041045E0,-7.476374149E0,-3.976871252E0,3.084348440E0,9.012484712E0
1.140511462E0,-7.198806763E0,-4.072584152E0,2.825923443E0,8.740400665E0
1.142981878E0,-6.906284332E0,-4.015156269E0,2.648854733E0,8.416333794E0
1.145452347E0,-6.667002201E0,-4.019941807E0,2.462214470E0,8.165252634E0
1.147922764E0,-6.475576401E0,-4.082155228E0,2.333002090E0,8.002498346E0
1.150393180E0,-6.360720634E0,-4.000799656E0,2.016551256E0,7.780208471E0
1.152863649E0,-6.154938221E0,-4.019941807E0,1.844268084E0,7.579216411E0
1.155408649E0,-5.997011662E0,-4.024727821E0,1.777269006E0,7.437826835E0
1.157953649E0,-5.790630817E0,-4.077369690E0,1.628913999E0,7.267028944E0
1.160461878E0,-5.761917114E0,-4.101297855E0,1.552343726E0,7.240863483E0
1.162936774E0,-5.594419479E0,-4.144368649E0,1.475773335E0,7.116967594E0
1.165411722E0,-5.441278458E0,-4.144368649E0,1.130608678E0,6.932645868E0
1.167886670E0,-5.235496044E0,-4.153940201E0,1.082752228E0,6.770375943E0
1.170361618E0,-5.058426857E0,-4.183252335E0,9.774680734E-1,6.636469408E0
1.172836566E0,-4.923830986E0,-4.250251293E0,9.008977413E-1,6.566609808E0
1.175300003E0,-4.919044971E0,-4.259822369E0,1.039681435E0,6.589691004E0
1.177774639E0,-4.722833633E0,-4.345963955E0,9.200403094E-1,6.483751568E0
1.180249326E0,-4.655834675E0,-4.408177376E0,1.092323542E0,6.503998387E0
1.182723962E0,-4.545764923E0,-4.470390797E0,1.097109199E0,6.469313812E0
1.185198649E0,-4.411766529E0,-4.523033142E0,1.111466169E0,6.415362013E0
1.187673284E0,-4.153341770E0,-4.752744198E0,1.226321578E0,6.429828138E0
1.190147972E0,-3.990629911E0,-4.939383984E0,1.274178028E0,6.476586360E0
1.192622607E0,-3.894318819E0,-5.135595798E0,1.494915962E0,6.616255512E0
1.195088076E0,-3.750749588E0,-5.432903767E0,1.322632670E0,6.733047081E0
1.197562503E0,-3.602394581E0,-5.380261898E0,5.467599630E-1,6.497954391E0
1.200036930E0,-3.425325632E0,-5.983253002E0,1.782054663E0,7.120947338E0
1.202511357E0,-3.114258766E0,-7.199405193E0,2.026122570E0,8.101556361E0
1.204985784E0,-2.754737139E0,-7.156334400E0,1.432702541E0,7.800918877E0
1.207460159E0,-2.754737139E0,-7.448856831E0,5.802595019E-1,7.963086454E0
1.209934587E0,-2.836092949E0,-7.611568928E0,3.457628787E-1,8.130126489E0
1.212409014E0,-3.018545866E0,-7.640282631E0,1.614557028E0,8.372116353E0
1.214876149E0,-3.750749588E0,-5.868397713E0,7.716853023E-1,7.007261405E0
1.217350368E0,-4.205984116E0,-4.972883701E0,-3.822534084E-1,6.524261825E0
1.219824587E0,-4.689334393E0,-5.854040623E0,1.125823021E0,7.584663877E0
1.222298857E0,-5.460421085E0,-6.141179085E0,2.026122570E0,8.463772897E0
1.224773128E0,-5.848058701E0,-6.290132523E0,1.015753269E0,8.648543948E0
1.227247347E0,-6.135795593E0,-6.414559364E0,7.381857634E-1,8.907271054E0
1.229721566E0,-5.929414749E0,-6.543771744E0,4.127618968E-1,8.840208158E0
1.232195784E0,-5.867201328E0,-6.476772785E0,1.724626899E0,8.907691905E0
1.234664170E0,-6.121438503E0,-6.064609051E0,2.979064286E-1,8.622078666E0
1.237138232E0,-6.202794552E0,-5.954539299E0,2.452643216E-2,8.598360312E0
1.239612295E0,-6.394220352E0,-5.667400360E0,3.409772217E-1,8.551125436E0
1.242086409E0,-6.614359856E0,-5.327619553E0,1.872383654E-1,8.495195383E0
1.244560524E0,-6.561717987E0,-5.121238708E0,3.505485058E-1,8.331033136E0
1.247034587E0,-6.700501442E0,-4.771886349E0,4.941178858E-1,8.240859869E0
1.249508701E0,-7.036095142E0,-4.336392879E0,6.951149702E-1,8.294222259E0
1.251982764E0,-6.858428001E0,-4.278964996E0,9.774680734E-1,8.142666635E0
1.254452191E0,-6.671787739E0,-4.164109707E0,1.015753269E0,7.929963177E0
1.256926201E0,-6.719644070E0,-4.355535507E0,1.341775298E0,8.119400651E0
1.259400159E0,-6.729215622E0,-4.637888432E0,1.289133191E0,8.273706326E0
1.261874118E0,-6.470790863E0,-4.771886349E0,1.423131227E0,8.165006810E0
1.264348076E0,-6.308078766E0,-5.164309502E0,1.719841242E0,8.331854790E0
1.266822087E0,-6.231508255E0,-5.720042706E0,2.284547329E0,8.761834293E0
1.269296045E0,-6.040082455E0,-5.873183250E0,2.533999205E0,8.797614991E0
1.271770003E0,-5.910272121E0,-6.136393547E0,2.624926329E0,8.914980681E0
1.274240212E0,-5.651846886E0,-6.481558323E0,2.577069998E0,8.977486357E0
1.276714118E0,-5.369493961E0,-6.754340172E0,2.648854733E0,9.026018389E0
1.279187972E0,-5.690132141E0,-6.854838848E0,2.236690998E0,9.185271147E0
1.281661878E0,-5.560919762E0,-7.424928665E0,2.639283419E0,9.644646766E0
1.284135732E0,-5.402993679E0,-8.224131584E0,2.950350285E0,1.027293764E1
1.286609639E0,-6.279364586E0,-8.233702660E0,2.926422119E0,1.076049374E1
1.289083493E0,-6.958926678E0,-8.185846329E0,1.916052699E0,1.091356947E1
1.291557347E0,-7.069594383E0,-8.190631866E0,1.686341763E0,1.095031340E1
1.294028232E0,-7.241877556E0,-7.750352383E0,1.207179070E0,1.067567487E1
1.296502034E0,-7.447660446E0,-7.348358154E0,8.673982322E-2,1.046296026E1
1.298975837E0,-7.820940971E0,-7.759923935E0,-4.683950245E-1,1.102737190E1
1.301449639E0,-8.094321251E0,-8.631509781E0,2.500499785E-1,1.183568851E1
1.303923441E0,-8.146963120E0,-8.698508263E0,9.678967595E-1,1.195716849E1
1.306397243E0,-6.509075642E0,-8.233702660E0,1.667199135E0,1.062739282E1
1.308871045E0,-4.014558315E0,-7.788637638E0,1.351346612E0,8.865985134E0
1.311344847E0,-5.699703693E0,-7.108478069E0,3.888336718E-1,9.119664154E0
1.313816253E0,-6.135795593E0,-6.582056999E0,-8.554340899E-2,8.998821010E0
1.316290003E0,-6.097510338E0,-5.882754326E0,-1.142572835E-1,8.473457707E0
1.318763753E0,-6.408577442E0,-6.040680885E0,3.936193287E-1,8.815589973E0
1.321237503E0,-6.375077724E0,-6.145965099E0,5.228317380E-1,8.870617567E0
1.323711253E0,-6.131010056E0,-6.050251961E0,1.116251707E0,8.685669287E0
1.326184951E0,-6.111867428E0,-6.011966705E0,1.868196249E0,8.774327572E0
1.328658701E0,-5.943771362E0,-5.810969830E0,1.509272933E0,8.448295281E0
1.331132451E0,-6.389434814E0,-5.767899036E0,1.686341763E0,8.771390145E0
1.333587451E0,-6.346364021E0,-5.940182209E0,2.169692039E0,8.959333932E0
1.336042451E0,-6.341578007E0,-5.892325878E0,2.188834429E0,8.928947980E0
1.338497451E0,-6.403791428E0,-5.734399319E0,2.303689957E0,8.899374563E0
1.340952451E0,-6.399005890E0,-5.475974560E0,2.557927370E0,8.802077379E0
1.343407451E0,-6.269793510E0,-5.246263504E0,2.538784742E0,8.560316547E0
1.345862451E0,-5.876772404E0,-4.695316315E0,1.494915962E0,7.669238744E0
1.348317451E0,-5.278566837E0,-4.178466320E0,7.812566161E-1,6.777404411E0
1.350772451E0,-4.741976261E0,-4.149154663E0,1.968096644E-1,6.304011209E0
1.353317451E0,-4.737190723E0,-5.236692429E0,1.393819153E-1,7.062814656E0
1.355866566E0,-5.000999451E0,-6.409773827E0,4.510470629E-1,8.142397649E0
1.358341045E0,-5.173282623E0,-7.420143127E0,9.583254457E-1,9.096140104E0
1.360815524E0,-5.072783947E0,-8.080561638E0,1.514058471E0,9.660278796E0
1.363290003E0,-5.283352375E0,-9.464810371E0,1.916052699E0,1.100762034E1
1.365764482E0,-5.077569485E0,-8.976076126E0,2.169692039E0,1.053846374E1
1.368238962E0,-4.311268330E0,-7.855636597E0,2.207977057E0,9.228934046E0
1.370713493E0,-3.981058598E0,-7.726424217E0,9.966106415E-1,8.748696561E0
1.373180107E0,-3.516252756E0,-8.487939835E0,2.111666054E-1,9.189872002E0
1.375654430E0,-3.080759048E0,-9.737591743E0,5.898307562E-1,1.023033086E1
1.378128701E0,-2.870190859E0,-9.598808289E0,1.259821177E0,1.009763663E1
1.380603024E0,-2.328814745E0,-8.459226608E0,1.824527234E-1,8.775829415E0
1.383077243E0,-1.337587833E0,-8.349156380E0,-7.268198729E-1,8.486802731E0
1.385551566E0,-1.667797327E0,-9.201001167E0,1.686341763E0,9.501774516E0
1.388025837E0,-1.806581140E0,-9.751948357E0,2.663211584E0,1.026922237E1
1.390500159E0,-2.429313183E0,-1.030708313E1,3.299702406E0,1.109168883E1
1.392968180E0,-2.807379246E0,-1.098245811E1,1.557129383E0,1.144204599E1
1.395442347E0,-3.047259569E0,-1.153819084E1,1.447059512E0,1.202121541E1
1.397916462E0,-3.023331404E0,-1.190190029E1,1.983051777E0,1.243898138E1
1.400390576E0,-3.401397467E0,-1.227517986E1,3.463012457E0,1.320007578E1
1.402864691E0,-3.650250912E0,-1.138923740E1,3.999004841E0,1.261075335E1
1.405338857E0,-3.458825111E0,-1.097767162E1,4.142574310E0,1.223248410E1
1.407812972E0,-3.109472990E0,-1.094417286E1,4.636094093E0,1.228564651E1
1.410287087E0,-3.248256683E0,-1.005344391E1,4.784449100E0,1.159801100E1
1.412756253E0,-3.473181963E0,-9.445667267E0,4.262215137E0,1.092932299E1
1.415230264E0,-3.410968781E0,-9.388239861E0,3.372085333E0,1.054251939E1
1.417704274E0,-3.712464333E0,-9.306285858E0,2.644068956E0,1.036245379E1
1.420178284E0,-4.344767570E0,-8.870791435E0,2.749353170E0,1.025314044E1
1.422652243E0,-4.282554150E0,-9.047860146E0,2.212762833E0,1.025184679E1
1.425126305E0,-4.493122578E0,-9.550951958E0,8.769695163E-1,1.059140733E1
1.427600316E0,-4.775475979E0,-9.981659889E0,2.207378894E-1,1.106740395E1
1.430074274E0,-4.459623337E0,-1.119302654E1,-2.044068813E0,1.222089607E1
1.432544274E0,-4.000201225E0,-1.357328606E1,-2.747558594E0,1.441474184E1
1.435018128E0,-3.990629911E0,-1.464108372E1,-1.158126116E0,1.521932047E1
1.437492034E0,-4.579264164E0,-1.427677631E1,-8.853443861E-1,1.501931546E1
1.439965941E0,-5.474778175E0,-1.360200024E1,-8.183453679E-1,1.468527479E1
1.442439847E0,-5.934200287E0,-1.409970760E1,-4.588237405E-1,1.530447669E1
1.444913753E0,-5.828916073E0,-1.513400459E1,2.159522474E-1,1.621915513E1
1.447387659E0,-6.154938221E0,-1.464586926E1,4.175475538E-1,1.589210800E1
1.449861566E0,-7.026523590E0,-1.356850052E1,8.578268886E-1,1.530398991E1
1.452332243E0,-6.628716946E0,-1.444427395E1,2.313261271E0,1.606014060E1
1.454806097E0,-6.753143787E0,-1.436770344E1,3.180061340E0,1.619100501E1
1.457279951E0,-7.332805157E0,-1.338126278E1,2.739781857E0,1.550272975E1
1.459753753E0,-7.634300709E0,-1.301755333E1,3.079562664E0,1.540204364E1
1.462227555E0,-7.217949390E0,-1.380778313E1,3.601796389E0,1.599145414E1
1.464701409E0,-6.925426960E0,-1.398485184E1,3.491726398E0,1.599155317E1
1.467175212E0,-7.011568546E0,-1.297926807E1,2.691925526E0,1.499566458E1
1.469649066E0,-7.031309128E0,-1.195454216E1,2.845066071E0,1.415785249E1
1.472120316E0,-6.154938221E0,-1.271127224E1,3.927220106E0,1.465888005E1
1.474594066E0,-5.489135265E0,-1.317547989E1,4.223930359E0,1.488507521E1
1.477067816E0,-5.690132141E0,-1.240439224E1,3.089133978E0,1.399247296E1
1.479541566E0,-5.819344521E0,-1.152861977E1,1.805982947E0,1.303976299E1
1.482015368E0,-4.775475979E0,-1.341476154E1,2.639283419E0,1.448194790E1
1.484489118E0,-4.119842529E0,-1.449691582E1,2.486142635E0,1.527463832E1
1.486962868E0,-3.947559118E0,-1.472722530E1,1.442273855E0,1.531517359E1
1.489436618E0,-3.693321705E0,-1.492822266E1,9.056833982E-1,1.540495762E1
1.491908284E0,-3.444468260E0,-1.500957870E1,8.338986635E-1,1.542229560E1
1.494381982E0,-3.099901676E0,-1.519143295E1,7.764709592E-1,1.552391486E1
1.496855680E0,-2.961117983E0,-1.455434418E1,7.477570772E-1,1.487132458E1
1.499329378E0,-2.956332445E0,-1.312283802E1,1.839482427E0,1.357690962E1
1.501803128E0,-3.157329559E0,-1.143230820E1,2.840280533E0,1.219563833E1
1.504276826E0,-3.363112211E0,-1.025444126E1,2.955136061E0,1.118914288E1
1.506750524E0,-3.329612732E0,-9.493523598E0,2.773281336E0,1.043572712E1
1.509224222E0,-3.233899832E0,-9.062217712E0,2.419143677E0,9.921398798E0
1.511679222E0,-3.243471146E0,-8.708079338E0,2.145763636E0,9.537035829E0
1.514130628E0,-3.257827997E0,-8.535796165E0,1.791625977E0,9.310380394E0
1.516603337E0,-3.343969584E0,-8.636295319E0,1.490130305E0,9.380203502E0
1.519076045E0,-3.401397467E0,-8.679366112E0,1.341775298E0,9.418134729E0
1.521548701E0,-3.540181160E0,-8.703293800E0,1.221535921E0,9.474827472E0
1.524021409E0,-3.588037491E0,-8.660223007E0,1.202393413E0,9.450884905E0
1.526494118E0,-3.554538012E0,-8.770293236E0,1.308275819E0,9.553238694E0
1.528966826E0,-3.449253798E0,-8.956933022E0,1.466202021E0,9.709466992E0
1.531484274E0,-3.444468260E0,-9.014361382E0,1.638485312E0,9.788141132E0
1.533958128E0,-3.406183004E0,-8.990432739E0,1.935195327E0,9.806882504E0
1.536431982E0,-3.315255880E0,-9.153144836E0,2.207977057E0,9.982291552E0
1.538905837E0,-3.071187973E0,-9.186644554E0,2.447857618E0,9.990927917E0
1.541379587E0,-2.682952404E0,-8.956933022E0,2.505285263E0,9.679945093E0
1.543853493E0,-2.682952404E0,-8.416155815E0,2.677568436E0,9.230345878E0
1.546327295E0,-2.462812662E0,-8.655437469E0,2.500499725E0,9.339943408E0
1.548801149E0,-1.974676847E0,-9.436096191E0,2.188834429E0,9.885861426E0
1.551272295E0,-1.797009826E0,-9.541379929E0,2.140978098E0,9.942382133E0
1.553746045E0,-1.758724689E0,-9.397810936E0,2.169692039E0,9.804056633E0
1.556219847E0,-1.749153376E0,-9.315856934E0,2.073979139E0,9.702892219E0
1.558693597E0,-1.922034740E0,-9.124430656E0,1.920838356E0,9.520455469E0
1.561167347E0,-2.252244234E0,-8.789435387E0,1.911267042E0,9.272525018E0
1.563641097E0,-2.443670034E0,-8.631509781E0,1.767697692E0,9.143261971E0
1.566114847E0,-2.601596355E0,-8.540582657E0,1.715055585E0,9.091274464E0
